categoria,nombre,sexo,UltimaFormacionAcademica,NodoHijo,Titulo_proyecto,año
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Software,PLATAFORMA PARA LA GESTIÓN DE LA PLANEACIÓN ESTRATÉGICA PARA EL DEPARTAMENTO DE PLANEACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Software,PLATAFORMA DEL CONSULTORIO EMPRESARIAL EN LOGÍSTICA DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2022
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA PARA LA GESTIÓN DE LA PLANEACIÓN ESTRATÉGICA PARA EL DEPARTAMENTO DE PLANEACIÓN DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA.,2021
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Innovación de proceso o procedimiento,PLATAFORMA DEL CONSULTORIO EMPRESARIAL EN LOGÍSTICA DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA.,2023
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Innovación de proceso o procedimiento,GESTIÓN BASADA EN PROCESOS PARA LA DIRECCIÓN DE SOSTENIBILIDAD Y EDUCACIÓN PARA LA VIDA DE LA CORPORACIÓN UNIVERSITARIA ADVENTISTA,2023
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Informe técnico,Herramienta de diagnostico para la implementacion de la norma ISO 9001:2015 integrada con la norma ISO 21001:2018 para el Departamento de Planeacion e Internacionalizacion de la UNAC,2015
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Informe técnico,PRUEBA MINISTERIO,2016
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Concepto técnico,Herramienta de diagnóstico para la implementación de la norma ISO 9001:2015 integrada con la norma ISO 21001:2018 para el Departamento de Planeación e Internacionalización de la UNAC.,2020
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Implementacion de espacios de aprendizaje en el Laboratorio Integral de Ingenieria Industrial de la UNAC; mediante la aplicacion de la figura de proyectos integrador de la facultad de ingenieria,2022
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Propuesta de un marco de trabajo para IES sostenible basado en buenas practicas y mediciones nacionales e internacionales.,2024
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Sostenibilidad hacia el logro ODS,2022
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Camino hacia una universidad sostenible,2023
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Diseno del laboratorio de ingenieria aplicada del programa de ingenieria industrial de la Corporacion Universitaria Adventista  UNAC; para las practicas de laboratorio vinculadas al curriculo.,2023
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Semillero de Investigacion OPTIMA,2019
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Proyecto Institucional de Metodologias Activas,2022
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Diseno; implementacion y certificacion del Sistema de Gestion de Calidad segun la norma ISO 9001:2015 en la Oficina de Planeacion; Desarrollo e Internacionalizacion de la Corporacion Universitaria Adventista; UNAC. (Fase de diagnostico y diseno),2021
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,CARACTERIZACION DEL DESARROLLO SOSTENIBLE A PARTIR DE LA ACTUACION EN TRES ESCENARIOS,2017
Investigador Junior,Adriana Cristina Jimenez Ortiz,Femenino,Maestría,Investigación y desarrollo,Universidades sostenibles: Estrategia para la optimizacion del consumo de energia y agua en las IES,2025
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de pregrado,Diseño del Prototipo de una Planta de Compostaje para la Corporación Universitaria Adventista Colombia Corporación Universitaria Adventista,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de pregrado,Propuesta De Creación Del Consultorio Logístico De La Corporación Universitaria Adventista UNAC Corporación Universitaria Adventista Corporación Universitaria Adventista,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de pregrado,Documentación del Programa de Aprovechamiento de Residuos Sólidos en la Industria de Alimentos Vitarrico Corporación Universitaria Adventista,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Evaluación del desarrollo de las habilidades sociales en estudiantes bachilleres posterior a la aplicación de la metodología Aprendizaje Basado en Retos Corporación Universitaria Adventista,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Estado de las relaciones colaborativas de tres empresas en Antioquia UNIVERSIDAD DE ANTIOQUIA,2013
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,"ANÁLISIS DE LOS IMPACTOS SOCIALES DE LAS PEQUEÑAS CENTRALES HIDROELÉCTRICAS (PCH) EN LAS COMUNIDADES DEL ORIENTE ANTIOQUEÑO: CASO PCH EL POPAL, MUNICIPIO DE COCORNÁ UNIVERSIDAD DE MEDELLIN",2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Desarrollo de tecnologías para el apoyo de pequeñas y medianas empresas rurales agroindustriales UNIVERSIDAD DE MEDELLIN,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Propuesta para el desarrollo de un modelo de negocio eficiente de frutas pequeñas con generación de valor al sector agroindustrial y comercial en Colombia UNIVERSIDAD DE MEDELLIN,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Estudio de prefactibilidad técnica y financiera para la producción de pulpas y néctares de frutas pequeñas en una empresa del oriente Antioqueño. UNIVERSIDAD DE MEDELLIN,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de pregrado,¿MEJORAMIENTO DEL SISTEMA PRODUCTIVO EN LA EMPRESA DE INVERSIONES MAX FASHION GIRLS S.A.S DE LA CUIDAD DE MEDELLÍN EMPLEANDO HERRAMIENTAS LEAN Corporación Universitaria Americana,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,"Bioeconomia y desarrollo socioeconomico en Colombia, retos y oportunidades para un pais megadiverso UNIVERSIDAD DE MEDELLIN",2018
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de pregrado,Diseño de un sistema de rutas para la prestación del servicio de recolección y entrega de muestras biológicas en el área metropolitana Corporación Universitaria Americana,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Diseño de una hoja de ruta para la evaluación comercial de resultados de investigación de la Corporación Universitaria Lasallista. Caso Grupo de Investigación en Ingeniería Industrial-G-3IN- UNIVERSIDAD DE ANTIOQUIA,2015
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de pregrado,DISEÑO DE UN SISTEMA DE RUTAS PARA LA PRESTACIÓN DE SERVICIOS DE RECOLECCIÓN Y ENTREGA DE MUESTRAS BIOLÓGICAS Corporación Universitaria Americana,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Evaluación del desarrollo de las habilidades sociales en estudiantes bachilleres posterior a la aplicación de la metodología Aprendizaje Basado en Retos Corporación Universitaria Adventista,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Trabajo dirigido de grado de maestría o especialidad clínica,Implementación de las Tic en la Enseñanza del Área de Educación Religiosa y su Incidencia en la Motivación de los Estudiantes en la Institución Educativa San José de Marinilla Corporación Universitaria Adventista,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,DESARROLLO DE PROTOTIPO CAJA REFRIGERANTE PARA CADENA DE FRIO,2014
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,SISTEMA DE GESTIÓN LOGÍSTICO LÁCTEOS BUENOS AIRES,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,Diseño de una estructura de digitalización en la cadena logística de la empresa Vitarrico: Fase I: DIAGNOSTICO DE LA CADENA LOGISTICA,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,ANALISIS BIOECONOMICO PARA EL ESTUDIO SOBRE BIOECONOMIA COMO FUENTE DE NUEVAS INDUSTRIAS BASADAS EN EL CAPITAL NATURAL DE COLOMBIA CONTRATO n 1240667 BANCO MUNDIAL FASE 1 Y FASE 2,2017
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,HACIA UNA HOJA DE RUTA SPIN OFF: Un camino para la creación de spin-off universitarias en Colombia,2015
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,Transferencia de tecnologías en salud intestinal para la empresa Premex S.A.,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,Proyectos en colaboración para la transferencia y comercialización de tecnologías con Colcafe-Nutresa S.A,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,Consolidación de capacidades de gestión de innovación en agrícolas unidas,2012
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,Documentación del Programa de Aprovechamiento de Residuos Sólidos en la Industria de Alimentos Vitarrico,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Consultoría Científico Tecnológica e Informe Técnico - Desarrollo de productos,"Diseñar y definir un método de trabajo y la unidad estándar de producción de los folletos de escuela sabática, en la Litografía ICOLVEN",2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,IV CONGRESO INTERNACIONAL DE GESTION TECNOLOGICA E INNOVACION 2014,2014
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,REUNION NACIONAL ACOFI 2012,2012
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Catedra Lasallista Hermano Suarez Alzate,2017
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Jornada de actualización docente,2014
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,CONGRESO INTERNACIONAL DE GESTION TECNOLOGICA COGESTEC 2012,2012
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,SEGUNDA CONFERENCIA INTERNACIONAL PILA RED DE PROPEIDAD INTELECTUAL,2013
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,"Seminario de autores ""como escribir un trabajo de Investigación y como conseguir que sea aceptado en una revista científica""",2012
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,XIV ENCUENTRO INTERNACIONAL RED MOTIVA,2013
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,"Bionnovo, Feria de Biotecnologia",2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,"III Seminario Internacional de investigación 2016: Ciencia, Innovación y competitividad, una estrategia de desarrollo agroindustrial sostenible en territorio de paz",2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Agro transformacion de frutas pequeñas,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,ELAN NETWORK,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,II Congreso Iberoamericano de Bioetica e Investigacion,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,"Buenas practicas y metodologías en procesos de autoevaluacion y acreditacion de postgrados, investigacion e internacionalizacion",2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Agrofuturo 2016,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Diseño y elaboracion del plan y acuerdo estratégico departamental en CTI,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,TTS Latinoamerica. Transfer Technology Summit,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Rueda de cooperantes cámara de comercio,2016
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,"4º Congreso de Investigación de la División Interamericana Investigación, Desarrollo e Innovación: Repensando la misión de la Educación Adventista",2021
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,SEGUNDO ENCUENTRO INTERNACIONAL DE SEMILLEROS DE INVESTIGACION DIA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,"5 CIDIA Congreso de Investigación de la División Interamericana Investigación, Desarrollo e Innovación: Repensando la misión de la Educación Adventista",2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,II Congreso Internacional sobre Investigación y Praxis docente en los Objetivos para el Desarrollo Sostenible (CIIP-ODS),2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,5 CIDIA CONGRESO DE INVESTIGACION UNIVERSITARIA DE LA DIVISION UNIVERSITARIA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,1ER ENCUENTRO DE SEMILLEROS DE INVESTIGACION DE LA DIVISION INTERAMERICANA,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,EIEI ACOFI 2022 - ENCUENTRO INTERNACIONAL DE EDUCACIÓN EN INGENIERÍA.,2022
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Encuentro Internacional de Educación en Ingeniería ACOFI 2023,2023
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,CIID 2020 CONGRESO INTERNACIONAL INTERDISCIPLINARIEDAD Y DESARROLLO,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,RETOS 4.0 LA REVOLUCIÓN DEL CONOCIMIENTO,2020
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,CIID 2019 CONGRESO INTERNACIONAL INTERDISCIPLINARIEDAD Y DESARROLLO,2019
Investigador Senior,Ana Cristina Zuniga Zapata,Femenino,Doctorado,Evento científico,Congreso Internacional E4Ri la educación en la cuarta revolución industrial,2018
